case;GroundTruth_bin;GroundTruth_src;GroundTruth_message;roseau_bin;roseau_src;correct_roseau_bin;correct_roseau_src;roseau_message;japicmp_bin;japicmp_src;correct_japicmp_bin;correct_japicmp_src;japicmp_message;revapi_bin;revapi_src;correct_revapi_bin;correct_revapi_src;revapi_message
MethodReturnTypeChangedTest_void_to_non_void_binary_and_source;true;true;Compiler: compiler.err.override.incompatible.ret, compiler.err.method.does.not.override.superclassLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void MethodReturnTypeChangedTest_void_to_non_void_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
MethodReturnTypeChangedTest_changed_in_super_type_reports_on_subtype_too;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'int MethodReturnTypeChangedTest_changed_in_super_type_reports_on_subtype_too.B.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE, METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
TypeNowSealedTest_default_method_now_abstract_while_interface_becomes_sealed;false;true;Compiler: compiler.err.local.classes.cant.extend.sealed;true;true;false;true;TYPE_NOW_SEALED;true;true;false;true;JApiCompatibilityChange{type=METHOD_NOW_ABSTRACT}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=INTERFACE_ADDED};true;true;false;true;method no longer default, Method now abstract
MethodReturnTypeChangedTest_invariant_generic_argument_change_source_only;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;false;false;true;false;;false;true;true;true;return type changed type parameter
TypeSupertypeRemovedTest_private_interface_removed_indirect;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=INTERFACE_REMOVED};true;true;false;false;class no longer implements interface, class no longer implements interface
ExecutableNoLongerThrowsCheckedExceptionTest_method_no_longer_throws_type_parameter;false;true;Compiler: compiler.err.except.never.thrown.in.try;false;true;true;true;EXECUTABLE_NO_LONGER_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION};false;false;true;false;
TypeKindChangedTest_class_to_interface;true;true;Compiler: compiler.err.abstract.cant.be.instantiatedLinker: Exception in thread "main" java.lang.InstantiationError: TypeKindChangedTest_class_to_interface.A;true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED}, JApiCompatibilityChange{type=CLASS_NOW_ABSTRACT}, JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;method removed, class kind changed, class now abstract
TypeSupertypeRemovedTest_public_superclass_removed;true;true;Compiler: compiler.err.prob.found.req, compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.VerifyError: Bad return type;true;true;true;true;TYPE_SUPERTYPE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=SUPERCLASS_REMOVED};true;true;true;true;removed super class
MethodReturnTypeChangedTest_type_first_param_added_and_used_as_nested_return_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;return type changed type parameter, element now parameterized, formal type parameter added
ExecutableNowThrowsCheckedExceptionTest_constructor_now_throws;false;true;Compiler: compiler.err.unreported.exception.need.to.catch.or.throw;false;true;true;true;EXECUTABLE_NOW_THROWS_CHECKED_EXCEPTION;false;true;true;true;JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;true;Method newly throws checked exceptions
SealedHierarchyExtensibilityTest_abstract_method_added_to_sealed_interface_with_non_sealed_subinterface;false;true;Compiler: compiler.err.does.not.override.abstract;false;true;true;true;TYPE_NEW_ABSTRACT_METHOD, TYPE_NEW_ABSTRACT_METHOD;false;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_INTERFACE};false;true;true;true;method added to interface
MethodReturnTypeChangedTest_covariant_specialization_of_inherited_generic_method;false;false;;false;false;true;true;;false;false;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS};true;false;false;true;return type changed covariantly, Method no longer abstract, inherited method moved to class
SealedHierarchyExtensibilityTest_method_type_parameter_changed_in_sealed_class_with_non_sealed_subclass;false;true;Compiler: compiler.err.name.clash.same.erasure.no.override, compiler.err.method.does.not.override.superclass;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED, FORMAL_TYPE_PARAMETER_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed, formal type parameter changed
MethodReturnTypeChangedTest_method_bounded_param_added_and_used_as_direct_return_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;return type changed type parameter, element now parameterized, formal type parameter added
TypeNowSealedTest_final_class_now_sealed;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;class no longer final
ExecutableParameterGenericsChangedTest_upper_bounded_wildcard_widened;false;true;Compiler: compiler.err.name.clash.same.erasure.no.override, compiler.err.method.does.not.override.superclass;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
FormalTypeParameterChangedTest_bound_changed_to_compatible_generic;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_bound_changed_to_incompatible_generic;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterAddedTest_method_second_param_added;false;true;Compiler: compiler.err.cant.apply.symbol.noargs;false;true;true;true;FORMAL_TYPE_PARAMETER_ADDED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter added
TypeSupertypeRemovedTest_public_superclass_removed_indirect;true;true;Compiler: compiler.err.prob.found.req, compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.VerifyError: Bad return type;true;true;true;true;TYPE_SUPERTYPE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=SUPERCLASS_REMOVED};true;true;true;true;removed super class
ExecutableNowThrowsCheckedExceptionTest_constructor_now_throws_subtype;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION}, JApiCompatibilityChange{type=METHOD_NOW_THROWS_CHECKED_EXCEPTION};false;true;true;false;Method newly throws checked exceptions, Method no longer throws checked exceptions
MethodReturnTypeChangedTest_primitive_widening_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'int MethodReturnTypeChangedTest_primitive_widening_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
FormalTypeParameterAddedTest_class_second_param_added;false;true;Compiler: compiler.err.wrong.number.type.args;false;true;true;true;FORMAL_TYPE_PARAMETER_ADDED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter added
ExecutableRemovedTest_class_constructor_now_private;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_class_constructor_now_private.Main tried to access private method 'void ExecutableRemovedTest_class_constructor_now_private.A.<init>()' (client.ExecutableRemovedTest_class_constructor_now_private.Main and ExecutableRemovedTest_class_constructor_now_private.A are in unnamed module of loader 'app');true;true;true;true;CLASS_NOW_ABSTRACT, CLASS_NOW_FINAL, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_LESS_ACCESSIBLE}, JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;visibility reduced
MethodReturnTypeChangedTest_method_first_param_added_and_used_as_direct_return_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;return type changed type parameter, element now parameterized, formal type parameter added
MethodReturnTypeChangedTest_method_first_param_added_and_used_as_nested_return_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;return type changed type parameter, element now parameterized, formal type parameter added
ExecutableParameterGenericsChangedTest_upper_bounded_wildcard_widened_final;false;false;;false;false;true;true;;false;false;true;true;;false;true;true;false;type parameter of method parameter changed
FormalTypeParameterChangedTest_bound_changed_to_incompatible_generic_super;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_bound_changed_to_compatible_generic_super;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterAddedTest_method_two_params_added_to_non_generic;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;element now parameterized, formal type parameter added, formal type parameter added
TypeKindChangedTest_class_to_record;true;true;Compiler: compiler.err.cant.inherit.from.finalLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.TypeKindChangedTest_class_to_record.Main$1 cannot inherit from final class TypeKindChangedTest_class_to_record.A;true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=SUPERCLASS_ADDED}, JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;method in final class now final, inherited method moved to class, method in final class now final, inherited method moved to class, removed annotation, method in final class now final, inherited method moved to class, new super class of non-final class, class kind changed, class now final
MethodReturnTypeChangedTest_raw_subtype_to_parameterized_supertype_final_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchMethodError: 'java.util.List MethodReturnTypeChangedTest_raw_subtype_to_parameterized_supertype_final_binary_only.A.m()';true;false;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;false;true;true;return type changed covariantly
ExecutableRemovedTest_class_constructor_now_protected;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_class_constructor_now_protected.Main tried to access protected method 'void ExecutableRemovedTest_class_constructor_now_protected.A.<init>(int)' (client.ExecutableRemovedTest_class_constructor_now_protected.Main and ExecutableRemovedTest_class_constructor_now_protected.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_NOW_PROTECTED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_LESS_ACCESSIBLE};false;false;false;false;Public constructor of abstract class now protected
FormalTypeParameterAddedTest_class_two_params_added_to_non_generic;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;element now parameterized, formal type parameter added, formal type parameter added
MethodReturnTypeChangedTest_method_formal_type_parameter_renamed_direct_return_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
ExecutableRemovedTest_abstract_class_constructor_now_protected;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=CONSTRUCTOR_LESS_ACCESSIBLE};false;false;true;true;Public constructor of abstract class now protected
FormalTypeParameterAddedTest_type_bounded_param_added_and_used_as_method_parameter_type;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;type parameter of method parameter changed, element now parameterized, formal type parameter added
FormalTypeParameterChangedTest_bound_changed_to_generic_subtype;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED}, JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_bound_changed_to_incompatible_subtype_super;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED}, JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
TypeKindChangedTest_enum_to_class;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'TypeKindChangedTest_enum_to_class.A[] TypeKindChangedTest_enum_to_class.A.values()';true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=INTERFACE_REMOVED}, JApiCompatibilityChange{type=INTERFACE_REMOVED}, JApiCompatibilityChange{type=INTERFACE_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;visibility increased, method removed, method removed, method removed, method removed, method removed, method removed, method removed, method removed, removed super class, class kind changed, class no longer final, class no longer implements interface, class no longer implements interface, class no longer implements interface
ExecutableRemovedTest_class_constructor_now_protected_default;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_class_constructor_now_protected_default.Main tried to access protected method 'void ExecutableRemovedTest_class_constructor_now_protected_default.A.<init>()' (client.ExecutableRemovedTest_class_constructor_now_protected_default.Main and ExecutableRemovedTest_class_constructor_now_protected_default.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_NOW_PROTECTED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_LESS_ACCESSIBLE};false;false;false;false;Public constructor of abstract class now protected
MethodReturnTypeChangedTest_reference_subtype_final_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchMethodError: 'java.io.InputStream MethodReturnTypeChangedTest_reference_subtype_final_binary_only.A.m()';true;false;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;false;true;true;return type changed covariantly
FormalTypeParameterAddedTest_method_bounded_param_added_and_used_as_parameter_type;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;type parameter of method parameter changed, element now parameterized, formal type parameter added
MethodReturnTypeChangedTest_method_formal_type_parameter_renamed_nested_return_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
ExecutableRemovedTest_abstract_class_default_constructor_now_protected;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=CONSTRUCTOR_LESS_ACCESSIBLE};false;false;true;true;Public constructor of abstract class now protected
FormalTypeParameterChangedTest_bound_changed_to_generic_supertype;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED}, JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterAddedTest_type_first_param_added_and_used_as_method_parameter_type;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;type parameter of method parameter changed, element now parameterized, formal type parameter added
FormalTypeParameterChangedTest_bound_changed_to_incompatible_type_super;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED}, JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
TypeKindChangedTest_enum_to_interface;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: Method 'TypeKindChangedTest_enum_to_interface.A[] TypeKindChangedTest_enum_to_interface.A.values()' must be InterfaceMethodref constant;true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=INTERFACE_REMOVED}, JApiCompatibilityChange{type=INTERFACE_REMOVED}, JApiCompatibilityChange{type=INTERFACE_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_NOW_ABSTRACT}, JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;method removed, method removed, method removed, method removed, method removed, method removed, method removed, method removed, removed super class, class kind changed, class no longer final, class no longer implements interface, class no longer implements interface, class no longer implements interface, class now abstract
ExecutableRemovedTest_class_default_constructor_now_explicit;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
MethodReturnTypeChangedTest_reference_subtype_non_final_binary_and_source;true;true;Compiler: compiler.err.override.incompatible.ret, compiler.err.method.does.not.override.superclassLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'java.io.InputStream MethodReturnTypeChangedTest_reference_subtype_non_final_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;false;true;false;return type changed covariantly
FormalTypeParameterAddedTest_method_bounded_param_added_to_non_generic;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;element now parameterized, formal type parameter added
MethodReturnTypeChangedTest_non_void_to_void_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'int MethodReturnTypeChangedTest_non_void_to_void_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
FormalTypeParameterChangedTest_bound_changed_to_generic_wildcard_extends;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_bound_added;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
ExecutableRemovedTest_annotation_method_removed;false;true;Compiler: compiler.err.cant.resolve.location.args;true;true;false;true;EXECUTABLE_REMOVED;true;true;false;true;JApiCompatibilityChange{type=METHOD_REMOVED};true;true;false;true;method removed
TypeKindChangedTest_final_class_to_record;false;false;;true;true;false;false;TYPE_KIND_CHANGED;false;false;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=SUPERCLASS_ADDED};true;true;false;false;method in final class now final, inherited method moved to class, method in final class now final, inherited method moved to class, removed annotation, method in final class now final, inherited method moved to class, new super class of final class, class kind changed
FormalTypeParameterChangedTest_bound_generic_wildcard_to_type;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
MethodReturnTypeChangedTest_reference_supertype_non_final_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'java.io.FileInputStream MethodReturnTypeChangedTest_reference_supertype_non_final_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
ExecutableRemovedTest_class_default_constructor_removed;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.NoSuchMethodError: ExecutableRemovedTest_class_default_constructor_removed.A: method 'void <init>()' not found;true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;number of parameters changed
FormalTypeParameterAddedTest_method_first_param_added;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;element now parameterized, formal type parameter added
MethodReturnTypeChangedTest_primitive_narrowing_binary_and_source;true;true;Compiler: compiler.err.override.incompatible.ret, compiler.err.method.does.not.override.superclassLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'long MethodReturnTypeChangedTest_primitive_narrowing_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
FormalTypeParameterChangedTest_bound_changed_to_generic_wildcard_super;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_bound_changed_from_generic_wildcard_extends;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
ExecutableRemovedTest_class_constructor_changed;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_class_constructor_changed.A.<init>(int)';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;parameter type changed
TypeKindChangedTest_interface_to_class;true;true;Compiler: compiler.err.intf.expected.hereLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.TypeKindChangedTest_interface_to_class.Main$1C can not implement TypeKindChangedTest_interface_to_class.A, because it is not an interface (TypeKindChangedTest_interface_to_class.A is in unnamed module of loader 'app');true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;method added, class kind changed, class no longer abstract
ExecutableRemovedTest_class_explicit_constructor_now_default;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FormalTypeParameterChangedTest_bound_modified_compatible;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;formal type parameter changed
MethodReturnTypeChangedTest_return_type_both_type_and_exec_params_renamed_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED}, JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
FormalTypeParameterAddedTest_method_first_param_added_and_used_as_parameter_type;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;type parameter of method parameter changed, element now parameterized, formal type parameter added
MethodReturnTypeChangedTest_primitive_narrowing_boxing_context_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'double MethodReturnTypeChangedTest_primitive_narrowing_boxing_context_binary_and_source.A.m()';true;true;true;true;METHOD_RETURN_TYPE_ERASURE_CHANGED, METHOD_RETURN_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=METHOD_RETURN_TYPE_CHANGED};true;true;true;true;return type changed
FormalTypeParameterChangedTest_bound_changed_from_generic_wildcard_super;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_param_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
TypeKindChangedTest_interface_to_enum;true;true;Compiler: compiler.err.intf.expected.hereLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.TypeKindChangedTest_interface_to_enum.Main$1C can not implement TypeKindChangedTest_interface_to_enum.A, because it is not an interface (TypeKindChangedTest_interface_to_enum.A is in unnamed module of loader 'app');true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=SUPERCLASS_ADDED}, JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE}, JApiCompatibilityChange{type=INTERFACE_ADDED}, JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;method added, method added, method added, method added, method added, method added, method added, method added, new super class of non-final class, class kind changed, class no longer abstract, class now final
